image_fn,label_fn,group
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/17_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/17_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/18_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/18_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/19_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/19_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/20_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/20_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/21_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/21_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/22_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/22_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/23_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/23_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/24_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/24_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/31_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/31_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/32_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/32_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/33_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/33_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/34_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/34_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/35_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/35_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/36_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/36_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/37_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/37_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/38_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/38_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/39_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/39_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/46_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/46_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/47_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/47_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/48_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/48_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/49_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/49_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/50_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/50_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/51_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/51_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/52_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/52_label.tif,0
/home/ashelee/Building_classification/City/Nanjing/input_Nanjing_7band/60_image.tif,/home/ashelee/Building_classification/City/Nanjing/label_Nanjing/60_label.tif,0
