image_fn,label_fn,group
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/165_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/165_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/85_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/85_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/79_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/79_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/140_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/140_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/280_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/280_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/243_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/243_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/278_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/278_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/53_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/53_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/271_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/271_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/92_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/92_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/212_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/212_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/52_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/52_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/231_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/231_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/179_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/179_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/197_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/197_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/247_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/247_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/233_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/233_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/130_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/130_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/126_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/126_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/31_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/31_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/246_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/246_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/181_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/181_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/55_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/55_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/180_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/180_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/139_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/139_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/105_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/105_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/223_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/223_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/230_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/230_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/75_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/75_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/187_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/187_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/65_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/65_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/58_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/58_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/178_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/178_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/270_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/270_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/103_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/103_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/107_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/107_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/226_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/226_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/115_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/115_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/175_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/175_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/183_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/183_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/248_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/248_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/184_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/184_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/158_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/158_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/172_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/172_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/116_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/116_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/256_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/256_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/127_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/127_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/36_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/36_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/232_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/232_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/78_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/78_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/28_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/28_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/86_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/86_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/39_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/39_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/110_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/110_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/67_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/67_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/152_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/152_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/134_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/134_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/160_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/160_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/138_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/138_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/257_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/257_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/186_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/186_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/210_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/210_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/221_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/221_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/279_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/279_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/202_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/202_label.tif,0
/home/ashelee/Building_classification/City/Zhengzhou/input_Zhengzhou_7band/229_image.tif,/home/ashelee/Building_classification/City/Zhengzhou/label_Zhengzhou/229_label.tif,0
