image_fn,label_fn,group
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/165_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/165_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/74_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/74_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/46_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/46_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/85_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/85_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/79_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/79_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/12_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/12_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/140_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/140_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/95_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/95_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/53_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/53_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/120_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/120_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/92_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/92_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/22_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/22_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/168_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/168_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/52_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/52_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/179_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/179_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/197_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/197_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/24_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/24_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/190_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/190_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/130_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/130_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/118_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/118_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/1_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/1_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/126_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/126_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/31_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/31_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/181_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/181_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/55_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/55_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/180_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/180_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/139_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/139_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/105_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/105_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/72_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/72_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/17_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/17_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/8_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/8_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/75_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/75_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/187_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/187_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/122_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/122_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/16_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/16_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/65_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/65_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/58_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/58_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/144_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/144_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/143_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/143_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/178_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/178_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/103_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/103_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/193_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/193_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/47_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/47_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/107_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/107_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/115_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/115_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/29_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/29_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/175_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/175_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/183_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/183_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/184_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/184_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/146_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/146_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/3_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/3_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/158_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/158_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/145_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/145_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/172_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/172_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/23_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/23_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/116_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/116_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/119_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/119_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/127_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/127_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/36_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/36_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/78_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/78_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/86_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/86_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/6_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/6_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/28_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/28_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/39_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/39_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/110_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/110_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/67_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/67_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/152_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/152_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/134_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/134_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/160_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/160_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/138_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/138_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/186_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/186_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/170_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/170_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/5_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/5_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/202_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/202_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/49_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/49_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/41_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/41_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/129_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/129_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/156_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/156_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/83_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/83_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/196_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/196_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/51_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/51_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/96_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/96_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/10_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/10_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/91_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/91_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/200_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/200_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/125_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/125_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/204_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/204_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/4_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/4_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/11_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/11_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/142_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/142_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/106_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/106_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/176_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/176_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/153_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/153_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/90_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/90_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/157_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/157_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/136_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/136_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/37_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/37_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/194_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/194_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/66_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/66_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/81_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/81_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/177_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/177_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/80_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/80_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/94_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/94_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/182_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/182_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/42_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/42_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/173_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/173_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/35_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/35_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/131_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/131_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/206_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/206_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/25_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/25_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/73_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/73_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/20_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/20_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/62_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/62_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/124_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/124_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/84_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/84_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/198_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/198_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/2_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/2_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/137_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/137_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/27_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/27_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/71_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/71_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/192_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/192_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/189_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/189_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/135_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/135_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/14_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/14_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/151_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/151_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/61_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/61_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/68_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/68_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/148_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/148_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/154_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/154_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/159_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/159_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/162_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/162_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/150_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/150_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/15_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/15_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/109_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/109_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/149_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/149_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/166_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/166_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/9_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/9_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/59_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/59_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/128_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/128_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/205_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/205_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/185_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/185_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/195_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/195_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/54_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/54_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/171_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/171_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/102_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/102_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/60_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/60_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/63_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/63_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/133_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/133_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/174_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/174_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/89_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/89_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/44_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/44_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/113_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/113_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/70_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/70_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/64_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/64_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/207_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/207_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/0_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/0_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/169_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/169_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/19_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/19_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/104_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/104_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/132_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/132_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/98_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/98_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/163_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/163_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/199_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/199_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/57_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/57_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/40_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/40_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/164_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/164_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/13_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/13_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/97_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/97_label.tif,0
/home/ashelee/Building_classification/City/Huangshi/input_Huangshi_7band/111_image.tif,/home/ashelee/Building_classification/City/Huangshi/label_Huangshi/111_label.tif,0
