image_fn,label_fn,group
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/0_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/0_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/1_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/1_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/2_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/2_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/3_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/3_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/6_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/6_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/11_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/11_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/12_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/12_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/28_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/28_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/29_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/29_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/30_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/30_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/31_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/31_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/32_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/32_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/33_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/33_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/34_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/34_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/35_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/35_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/36_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/36_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/37_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/37_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/38_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/38_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/39_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/39_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/40_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/40_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/41_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/41_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/56_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/56_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/57_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/57_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/58_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/58_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/59_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/59_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/60_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/60_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/61_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/61_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/62_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/62_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/63_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/63_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/64_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/64_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/65_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/65_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/66_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/66_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/67_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/67_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/68_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/68_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/69_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/69_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/70_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/70_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/71_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/71_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/74_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/74_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/75_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/75_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/84_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/84_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/85_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/85_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/86_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/86_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/87_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/87_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/88_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/88_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/89_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/89_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/90_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/90_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/91_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/91_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/92_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/92_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/93_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/93_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/94_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/94_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/95_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/95_label.tif,0
/home/ashelee/Building_classification/City/Nantong/input_Nantong_7band/96_image.tif,/home/ashelee/Building_classification/City/Nantong/label_Nantong/96_label.tif,0
